Roll No,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
3824,1,1,1,6,1,1,1,23,14,10,4,0,0,0,1,1,0,19,0,0,6,7,6,14.85714286,0,0,6,8,6,14.14285714,0,11.1,0.6,2.02,Graduate
1468,4,12,1,3,0,1,1,22,27,8,8,0,0,0,1,1,0,37,0,3,9,13,8,12,0,2,7,8,7,11.57142857,0,12.7,3.7,-1.7,Graduate
2906,1,1,1,2,1,1,1,23,27,10,9,1,0,1,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7,Graduate
5339,4,12,1,17,0,1,1,22,27,10,10,0,0,0,1,1,0,29,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Enrolled
6931,2,12,1,12,1,13,1,22,27,10,4,0,0,0,1,1,0,37,0,0,7,8,7,12.82857143,0,0,8,8,8,12.6875,0,13.9,-0.3,0.79,Graduate
4108,1,12,1,12,1,1,1,22,27,10,10,0,0,0,1,1,0,36,0,0,7,0,0,0,0,0,8,0,0,0,0,12.4,0.5,1.79,Dropout
5167,1,1,2,14,1,1,1,1,28,8,8,1,0,0,1,1,0,19,0,0,6,6,6,13.33333333,0,0,6,8,5,14,0,8.9,1.4,3.51,Graduate
3710,1,13,1,12,1,1,1,13,1,10,4,1,0,0,1,1,1,33,0,6,14,20,14,13.07285714,6,6,14,20,14,13.07285714,6,9.4,-0.8,-3.12,Graduate
9856,1,13,1,7,1,1,1,1,1,6,8,0,0,0,0,1,0,34,0,2,7,13,5,12,0,2,7,7,3,11,0,15.5,2.8,-4.06,Dropout
8931,1,1,1,11,1,1,1,3,14,4,9,1,0,0,1,0,0,18,0,0,6,6,6,15.5,0,0,6,6,6,16,0,12.4,0.5,1.79,Graduate
2136,1,15,1,8,1,14,1,3,1,3,5,1,0,0,1,0,0,20,0,0,6,6,0,0,0,0,6,6,0,0,0,12.4,0.5,1.79,Dropout
9451,1,1,1,15,1,1,1,13,27,5,8,0,0,0,1,0,1,19,0,0,6,7,6,14.71428571,0,0,6,6,6,15.16666667,0,13.9,-0.3,0.79,Graduate
1530,1,1,3,6,1,1,1,13,14,10,2,1,0,0,1,0,0,20,0,0,6,7,6,16.71428571,0,0,6,6,6,15.33333333,0,13.9,-0.3,0.79,Graduate
9185,1,1,1,10,1,1,1,13,14,10,10,1,0,0,1,0,1,19,0,0,6,9,6,10.85714286,0,0,6,7,6,11.66666667,0,12.4,0.5,1.79,Graduate
4546,1,1,4,12,1,1,1,13,14,10,10,1,0,0,1,0,0,19,0,0,7,8,6,11.65833333,0,0,8,11,6,12.41666667,0,12.4,0.5,1.79,Graduate
3261,1,9,2,15,1,1,10,22,14,10,8,1,0,0,1,0,1,22,1,0,6,8,5,11.6,0,0,6,7,6,12,0,9.4,-0.8,-3.12,Graduate
4191,1,1,1,14,1,1,1,10,10,6,8,1,0,0,1,0,0,18,0,0,6,8,6,14.625,0,0,6,9,6,14.14285714,0,11.1,0.6,2.02,Enrolled
9168,1,1,1,15,1,1,1,1,28,10,10,0,0,0,1,0,1,18,0,0,6,6,6,12.16666667,0,0,6,8,6,12.66666667,0,12.4,0.5,1.79,Graduate
5666,1,1,3,12,1,1,1,1,14,17,40,1,0,0,1,0,0,19,0,0,7,12,4,13.375,0,0,7,8,6,12.11666667,0,12.4,0.5,1.79,Enrolled
1302,1,1,1,16,1,1,1,23,27,10,10,0,0,0,1,0,1,19,0,0,6,6,6,12.5,0,0,6,6,6,12.83333333,0,12.7,3.7,-1.7,Graduate
6257,1,12,1,12,1,1,1,13,1,2,12,1,0,1,0,0,0,31,0,0,7,8,5,12.56,0,0,7,8,5,12.56,0,7.6,2.6,0.32,Dropout
9928,1,8,5,12,1,1,1,1,1,5,4,1,0,0,1,0,0,18,0,0,7,7,7,13.19,0,0,8,8,8,14.23125,0,11.1,0.6,2.02,Graduate
7203,1,1,1,10,1,1,1,1,14,10,10,0,0,1,1,0,1,19,0,0,6,11,3,11,0,0,6,9,4,11.25,0,10.8,1.4,1.74,Graduate
8049,1,1,1,2,1,1,1,3,28,3,11,1,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,-0.3,0.79,Graduate
3952,1,8,1,10,1,1,1,22,28,10,6,0,0,0,1,0,1,19,0,0,6,11,5,11.6,0,0,6,10,6,11.71428571,0,15.5,2.8,-4.06,Graduate
7332,1,1,1,12,1,1,1,13,14,10,7,0,0,0,1,0,0,19,0,0,7,7,6,14.26666667,0,0,7,7,6,14.26666667,0,7.6,2.6,0.32,Graduate
1571,1,1,1,9,1,1,1,22,27,10,8,0,0,0,1,0,1,19,0,0,5,6,4,11,0,0,5,9,4,13.85714286,0,10.8,1.4,1.74,Enrolled
9669,2,4,1,3,0,3,1,22,24,1,1,0,0,0,1,0,0,30,0,8,10,11,9,12.66666667,0,3,7,7,7,12.42857143,1,7.6,2.6,0.32,Graduate
5419,1,14,1,15,1,1,1,13,1,6,6,1,0,0,1,0,0,18,0,0,6,6,0,0,0,0,6,10,3,11,0,16.2,0.3,-0.92,Enrolled
7268,1,9,6,12,1,1,1,1,1,4,7,1,0,0,1,0,0,18,0,0,8,11,7,12.77142857,0,0,8,11,7,12.77142857,0,12.7,3.7,-1.7,Graduate
9945,1,9,5,6,1,1,1,5,3,3,4,1,0,0,1,0,0,21,0,0,5,12,0,0,3,0,5,5,0,0,0,12.7,3.7,-1.7,Dropout
6281,1,15,1,10,1,1,1,1,28,5,10,0,0,0,1,0,1,19,0,3,6,6,6,15.5,0,2,6,7,6,13.57142857,0,13.9,-0.3,0.79,Graduate
9181,1,8,1,14,1,1,1,1,1,5,5,1,0,0,1,0,1,19,0,0,6,7,6,13.28571429,0,0,6,9,5,14.6,0,12.4,0.5,1.79,Enrolled
8624,1,1,5,12,1,1,1,3,14,5,9,1,0,0,1,0,0,19,0,0,7,11,5,11.71666667,0,0,7,8,5,13.7,0,13.9,-0.3,0.79,Enrolled
9263,1,8,1,8,1,1,1,13,14,5,5,1,0,0,1,0,0,19,0,0,6,8,6,11.33333333,0,0,6,12,4,13.75,0,8.9,1.4,3.51,Dropout
2854,1,1,2,14,1,1,1,1,14,5,8,1,0,0,1,0,1,19,0,0,6,6,6,13.33333333,0,0,6,10,5,13.4,0,8.9,1.4,3.51,Graduate
4473,2,12,1,17,0,1,1,22,27,10,7,0,0,0,1,0,1,39,0,0,5,13,4,12.33333333,0,0,5,14,2,10,4,16.2,0.3,-0.92,Graduate
5717,1,1,2,5,1,1,1,3,4,3,3,1,0,0,1,0,0,18,0,0,6,6,6,12.33333333,0,0,6,6,6,12.83333333,0,7.6,2.6,0.32,Enrolled
3413,1,8,1,2,1,1,1,3,1,10,10,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7,Dropout
1905,1,8,5,9,1,1,1,13,28,4,11,1,0,0,1,0,0,19,0,0,5,8,5,12.6,0,0,5,9,4,11.6,0,8.9,1.4,3.51,Graduate
3534,1,8,3,9,1,1,1,1,1,5,8,1,0,0,1,0,0,18,0,0,5,5,5,12.6,0,0,5,5,4,11,0,11.1,0.6,2.02,Enrolled
3598,2,12,1,4,1,1,1,3,3,3,3,0,0,1,0,0,0,34,0,1,6,10,6,14.33333333,0,0,6,9,6,12.83333333,0,11.1,0.6,2.02,Enrolled
8043,1,1,2,14,1,1,1,22,27,10,10,0,0,0,1,0,0,22,0,0,5,8,3,12,0,0,5,9,2,11,1,7.6,2.6,0.32,Enrolled
3533,1,12,1,6,1,1,1,13,14,8,8,1,0,0,1,0,0,24,0,0,6,7,6,14.85714286,0,0,6,10,5,13.6,0,13.9,-0.3,0.79,Graduate
4736,2,14,1,9,1,1,1,13,27,8,11,0,0,0,1,0,0,34,0,12,15,17,12,11.91666667,0,11,13,13,11,13.18181818,0,7.6,2.6,0.32,Graduate
1831,2,12,1,17,0,1,1,19,24,1,1,1,0,0,1,0,0,46,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
4740,2,12,2,9,1,1,1,22,27,10,9,0,0,0,1,0,0,50,0,0,5,12,3,13.33333333,1,0,5,8,5,12.2,0,9.4,-0.8,-3.12,Enrolled
9567,1,12,1,17,0,1,1,22,27,10,6,0,0,0,0,0,0,37,0,0,5,5,0,0,0,0,5,5,0,0,0,15.5,2.8,-4.06,Dropout
3024,1,1,2,6,1,1,1,23,14,5,10,1,0,0,1,0,0,18,0,0,6,6,6,17,0,0,6,6,6,15.5,0,8.9,1.4,3.51,Graduate
8578,1,12,1,6,1,1,1,22,27,7,7,0,0,0,1,0,1,25,0,0,6,13,3,11.66666667,0,0,6,14,2,11.33333333,0,11.1,0.6,2.02,Enrolled
7733,2,12,1,4,1,1,1,22,27,10,7,0,0,0,1,0,0,46,0,14,19,24,19,12.21052632,0,11,13,13,13,11.38461538,0,15.5,2.8,-4.06,Graduate
9992,2,12,1,5,1,1,1,3,1,3,6,0,0,0,1,0,1,30,0,1,6,8,6,13,1,0,6,9,5,12.85714286,0,13.9,-0.3,0.79,Graduate
8681,4,1,1,17,0,1,1,22,27,10,10,0,0,1,0,0,0,37,0,0,5,0,0,0,0,0,5,0,0,0,0,12.7,3.7,-1.7,Dropout
7084,2,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,50,0,0,5,9,2,10.5,0,0,5,7,3,11,0,12.7,3.7,-1.7,Enrolled
6065,1,15,1,4,1,14,1,23,28,10,7,1,0,0,1,0,0,20,0,0,6,7,6,13.57142857,0,0,6,9,6,12.71428571,0,12.4,0.5,1.79,Graduate
8825,2,12,2,13,1,9,1,19,24,13,13,0,0,0,1,0,0,39,0,0,3,7,1,14,0,0,2,4,0,0,0,11.1,0.6,2.02,Dropout
1012,2,12,1,15,1,12,1,22,27,10,7,0,0,0,0,0,0,53,0,0,5,5,0,0,0,0,4,5,0,0,0,15.5,2.8,-4.06,Dropout
7651,2,13,1,9,1,1,1,22,27,10,10,1,0,0,1,0,0,54,0,13,15,20,13,12.46153846,1,10,13,13,10,11.1,1,15.5,2.8,-4.06,Dropout
8798,1,15,1,6,1,14,1,3,3,5,3,1,0,0,1,0,0,19,0,0,6,8,4,14.4,0,0,6,6,5,13,0,13.9,-0.3,0.79,Graduate
4368,1,9,2,15,1,1,1,1,1,5,5,1,0,0,0,0,0,20,0,0,6,6,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51,Dropout
8069,1,1,3,15,1,1,1,1,27,5,6,1,0,1,1,0,0,18,0,0,6,6,6,14.33333333,0,0,6,6,6,14.16666667,0,8.9,1.4,3.51,Graduate
8861,1,17,1,4,1,16,1,1,1,22,29,0,0,1,1,0,0,21,0,7,13,21,11,11.90909091,0,5,11,14,11,10.72727273,0,8.9,1.4,3.51,Graduate
3500,1,9,3,5,1,1,1,1,1,6,4,1,0,0,1,0,0,18,0,1,6,8,6,13.71428571,1,0,6,8,6,14.375,0,13.9,-0.3,0.79,Graduate
6375,1,1,1,12,1,1,1,13,14,10,11,1,0,1,1,0,0,19,0,0,7,0,0,0,0,0,8,0,0,0,0,11.1,0.6,2.02,Dropout
1467,1,8,1,12,1,1,1,1,1,10,10,1,0,0,1,0,1,18,0,0,7,10,5,13.46,0,0,7,8,7,12.2375,0,11.1,0.6,2.02,Dropout
7291,1,1,1,15,1,1,1,1,3,4,4,1,0,0,1,0,0,19,0,0,6,6,6,15,0,0,6,6,6,13.33333333,0,11.1,0.6,2.02,Graduate
6720,1,1,1,2,1,1,1,1,1,5,4,1,0,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,-0.3,0.79,Dropout
1275,1,1,2,14,1,1,1,2,1,5,5,1,0,0,1,0,0,19,0,0,6,7,5,13.4,0,0,6,6,5,12.8,0,12.7,3.7,-1.7,Graduate
4307,4,14,1,3,0,9,1,19,24,1,1,1,0,0,1,0,0,48,0,0,6,9,5,13,0,0,6,10,4,12.5,0,7.6,2.6,0.32,Enrolled
4296,4,14,1,10,1,1,1,22,27,10,10,0,0,1,1,0,0,34,0,0,6,13,4,11.25,0,0,6,8,4,13.75,0,13.9,-0.3,0.79,Graduate
3401,1,1,1,6,1,1,1,3,3,3,3,0,0,0,1,0,0,18,0,0,5,5,5,12.6,0,0,5,7,5,11.6,0,7.6,2.6,0.32,Graduate
7130,2,12,1,3,0,1,1,22,27,10,10,0,0,0,1,0,0,50,0,0,6,8,6,12.66666667,0,0,6,6,6,11.83333333,0,10.8,1.4,1.74,Graduate
9199,1,14,1,16,1,1,1,22,27,7,7,0,0,1,1,0,0,41,0,20,21,23,21,12.33333333,0,19,19,19,19,12.10526316,0,12.4,0.5,1.79,Graduate
2765,1,8,2,15,1,1,1,1,1,6,6,1,0,0,1,0,1,22,0,0,6,11,5,12,0,0,6,11,5,11,0,7.6,2.6,0.32,Dropout
1257,4,12,1,9,1,1,1,22,27,10,10,0,0,0,1,0,0,43,0,0,5,5,5,16.4,0,0,5,5,5,16.6,0,7.6,2.6,0.32,Graduate
2238,2,12,1,3,0,12,1,3,14,12,12,0,0,0,1,0,0,50,0,0,1,1,0,0,1,0,6,0,0,0,0,10.8,1.4,1.74,Dropout
6808,1,12,1,4,1,12,1,22,27,10,10,0,0,0,1,0,0,60,0,0,6,10,6,12.75,0,0,6,6,4,14.75,0,13.9,-0.3,0.79,Graduate
1593,2,12,1,9,1,1,1,22,27,10,11,0,0,0,1,0,0,41,0,0,5,14,4,14.5,1,0,5,12,5,13,0,9.4,-0.8,-3.12,Enrolled
5004,2,12,1,17,0,12,1,22,27,10,10,0,0,0,1,0,0,47,0,0,5,5,5,14.8,0,0,5,5,5,14.4,0,7.6,2.6,0.32,Graduate
5102,1,1,1,2,1,3,1,3,3,3,3,0,0,0,1,0,0,22,0,12,17,22,17,10.36842105,0,14,17,18,17,11.5,0,11.1,0.6,2.02,Graduate
7639,2,12,1,12,1,1,1,22,27,10,7,0,0,0,1,0,0,41,0,0,7,0,0,0,0,0,8,0,0,0,0,10.8,1.4,1.74,Dropout
1962,2,14,1,17,0,1,1,23,27,6,7,0,0,0,1,0,0,28,0,6,10,15,6,10.66666667,0,5,10,17,9,11.33333333,1,7.6,2.6,0.32,Enrolled
8636,5,13,1,11,1,2,1,22,27,5,10,0,0,0,1,0,0,32,0,9,15,21,13,12.69230769,0,12,15,22,13,12.38461538,0,10.8,1.4,1.74,Graduate
8943,2,12,1,17,0,9,1,22,24,12,12,1,0,0,1,0,0,50,0,0,5,0,0,0,0,0,5,0,0,0,0,7.6,2.6,0.32,Dropout
7515,1,16,1,9,1,1,1,1,27,10,11,0,0,0,1,0,0,53,0,14,15,15,15,11.8,0,12,13,13,12,11.66666667,1,8.9,1.4,3.51,Enrolled
4098,1,12,1,13,1,1,3,3,3,5,5,0,0,1,0,0,0,54,1,0,7,7,0,0,0,0,5,10,0,0,0,12.4,0.5,1.79,Dropout
3454,1,12,1,3,0,1,1,22,27,10,8,0,0,0,1,0,0,49,0,0,6,9,5,12.33333333,0,0,6,12,4,11.5,0,13.9,-0.3,0.79,Enrolled
4859,2,13,1,16,1,1,1,22,27,5,8,0,0,0,1,0,0,34,0,6,12,18,11,13,0,4,13,22,8,11.875,0,12.7,3.7,-1.7,Dropout
8016,4,12,1,3,0,1,1,23,27,6,8,0,0,0,1,0,0,45,0,0,6,13,4,12.5,0,0,6,8,3,11.66666667,0,16.2,0.3,-0.92,Dropout
5258,4,12,1,3,0,12,1,22,27,10,8,0,0,0,1,0,1,47,0,0,6,8,5,12.2,0,0,6,10,4,11.25,0,12.4,0.5,1.79,Graduate
8825,1,14,1,10,1,1,1,13,14,6,6,1,0,0,1,0,0,22,0,5,10,15,8,11,0,2,7,16,5,11.2,0,9.4,-0.8,-3.12,Enrolled
1725,2,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,33,0,0,5,14,1,10,0,0,5,13,2,12,0,12.4,0.5,1.79,Dropout
7249,2,12,1,3,0,1,1,22,27,10,10,0,0,0,1,0,1,43,0,0,6,7,6,12.33333333,0,0,6,8,6,11.5,0,8.9,1.4,3.51,Graduate
4175,1,4,1,4,1,3,1,22,27,7,7,0,0,0,1,0,0,54,0,9,13,13,13,14.30769231,0,5,12,15,12,15.23076923,0,15.5,2.8,-4.06,Graduate
1826,1,12,1,3,0,2,1,22,27,6,8,0,0,0,1,0,0,39,0,7,11,13,11,14.45454545,0,6,8,8,8,13.5,0,12.7,3.7,-1.7,Graduate
1021,2,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,39,0,0,5,6,5,11,0,0,5,5,5,13.2,0,7.6,2.6,0.32,Graduate
4743,1,1,1,16,1,1,1,13,27,10,10,0,0,0,1,0,1,18,0,0,6,8,6,13.14285714,0,0,6,6,6,12.83333333,0,15.5,2.8,-4.06,Graduate
7486,1,8,1,10,1,1,1,22,27,10,8,0,0,0,1,0,1,19,0,0,6,8,6,13.75,0,0,6,7,6,11.85714286,0,16.2,0.3,-0.92,Graduate
7826,1,8,4,14,1,1,1,23,14,10,7,1,0,0,1,0,1,18,0,0,6,6,6,14,0,0,6,9,5,13.8,0,8.9,1.4,3.51,Graduate
7697,2,12,1,3,0,9,1,19,24,1,1,0,0,0,1,0,0,44,0,5,8,13,8,13.75,0,2,6,9,6,12.5,0,7.6,2.6,0.32,Graduate
5889,1,12,1,17,0,1,1,3,1,4,10,0,0,0,1,0,0,27,0,0,5,5,0,0,0,0,5,6,0,0,0,12.4,0.5,1.79,Dropout
9321,1,1,2,14,1,1,1,1,14,5,8,1,0,0,1,0,1,18,0,0,6,6,6,13.16666667,0,0,6,8,6,12.42857143,0,8.9,1.4,3.51,Graduate
1085,2,14,1,3,0,1,1,19,24,1,1,0,0,0,1,0,0,45,0,10,12,12,9,12.44444444,3,4,7,8,6,12,0,9.4,-0.8,-3.12,Dropout
9911,1,8,4,16,1,1,1,23,27,10,10,1,0,0,1,0,0,20,0,0,6,7,6,12.66666667,0,0,6,7,5,13,0,7.6,2.6,0.32,Graduate
1445,2,1,1,3,0,1,1,22,27,10,10,0,0,0,1,0,0,40,0,0,6,7,6,11.33333333,0,0,6,7,6,10.5,0,10.8,1.4,1.74,Graduate
9150,1,12,1,17,0,1,1,22,27,7,7,0,0,0,1,0,0,40,0,0,5,9,4,11.25,0,0,5,6,5,12,0,13.9,-0.3,0.79,Enrolled
3455,1,14,1,12,1,1,1,3,3,3,3,0,0,0,1,0,0,18,0,0,7,8,7,13.6125,0,0,8,8,8,14.575,0,13.9,-0.3,0.79,Graduate
1679,1,9,6,12,1,1,1,3,14,4,9,1,0,0,1,0,0,21,0,0,8,8,7,12.41428571,0,0,8,8,7,12.41428571,0,12.7,3.7,-1.7,Graduate
9412,1,8,2,2,1,1,1,2,1,4,4,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Graduate
2008,2,14,1,17,0,2,1,22,27,10,9,0,0,0,1,0,0,36,0,8,12,21,11,11.5,0,7,12,22,12,11.4375,0,9.4,-0.8,-3.12,Enrolled
1775,2,4,1,3,0,3,1,13,14,5,5,0,0,0,1,0,0,27,0,0,5,5,0,0,0,0,6,0,0,0,0,9.4,-0.8,-3.12,Dropout
1635,2,12,1,13,1,1,3,23,28,10,10,0,0,0,1,0,0,32,1,0,7,10,7,11,0,0,8,8,8,13.125,0,12.7,3.7,-1.7,Graduate
8905,1,8,1,10,1,1,1,1,1,4,4,1,0,0,1,0,1,18,0,0,6,6,6,14,0,0,6,6,6,13.5,0,8.9,1.4,3.51,Graduate
5104,1,12,1,3,0,1,1,22,27,10,8,0,0,0,1,0,0,37,0,0,6,13,4,12,0,0,6,10,3,12,0,16.2,0.3,-0.92,Dropout
5291,1,8,1,15,1,1,1,3,1,3,4,1,0,0,1,0,0,19,0,0,6,7,6,12.5,0,0,6,7,6,12.5,0,10.8,1.4,1.74,Graduate
6305,4,12,2,3,0,1,1,22,28,8,6,0,0,0,1,0,1,41,0,0,6,8,6,11.33333333,0,0,6,9,6,11.33333333,0,10.8,1.4,1.74,Graduate
9034,2,1,4,12,1,1,1,1,27,5,10,0,0,0,1,0,1,18,0,0,7,7,6,14.06666667,0,0,7,7,6,14.06666667,0,7.6,2.6,0.32,Graduate
9303,1,14,1,6,1,1,1,22,27,12,12,0,0,0,1,0,0,21,0,2,9,14,8,13.55555556,0,2,7,10,7,13.57142857,0,7.6,2.6,0.32,Graduate
2979,1,15,1,4,1,1,1,1,14,4,10,1,0,1,0,0,0,23,0,0,6,13,5,11.6,0,0,6,11,4,12.25,0,12.4,0.5,1.79,Dropout
3378,1,8,2,15,1,1,1,1,1,4,4,1,0,0,1,0,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,13.9,-0.3,0.79,Dropout
6801,1,1,6,12,1,1,1,13,14,5,5,1,0,0,1,0,0,18,0,0,8,8,8,13.27625,0,0,8,8,8,13.27625,0,9.4,-0.8,-3.12,Graduate
9511,1,14,4,6,1,1,1,19,24,13,13,0,0,0,1,0,0,21,0,0,6,0,0,0,0,0,6,0,0,0,0,7.6,2.6,0.32,Dropout
3554,1,1,2,10,1,1,1,14,21,1,9,1,0,0,1,0,0,19,0,0,6,8,6,14.375,0,0,6,8,6,14.75,0,7.6,2.6,0.32,Graduate
6377,6,12,2,9,1,1,1,22,27,10,10,0,0,0,1,0,0,47,0,0,5,0,0,0,0,0,5,0,0,0,0,9.4,-0.8,-3.12,Dropout
8670,6,12,1,3,0,1,1,22,27,10,10,0,0,0,1,0,1,48,0,0,6,7,6,10.66666667,0,0,6,9,5,11.8,0,10.8,1.4,1.74,Enrolled
1719,2,4,1,3,0,3,1,22,27,10,10,0,0,0,1,0,0,39,0,9,13,19,12,13.41666667,0,4,10,10,10,14.5,0,16.2,0.3,-0.92,Graduate
4418,1,1,1,12,1,1,1,23,28,8,8,1,0,0,1,0,0,19,0,0,7,9,6,12.97166667,0,0,8,9,7,12.32142857,0,11.1,0.6,2.02,Graduate
4542,1,14,1,17,0,2,1,22,27,10,10,0,0,0,1,0,0,38,0,14,15,16,14,10.92857143,0,12,14,16,12,11.83333333,0,9.4,-0.8,-3.12,Dropout
7824,5,12,1,4,1,12,1,13,1,10,10,0,0,1,0,0,0,27,0,0,6,6,0,0,0,0,6,7,0,0,0,8.9,1.4,3.51,Dropout
2291,1,1,1,2,1,1,1,13,14,5,8,1,0,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0.5,1.79,Graduate
7204,1,12,1,3,0,1,1,13,27,5,6,0,0,0,1,0,0,34,0,0,6,6,4,13.25,0,0,6,6,0,0,0,12.7,3.7,-1.7,Enrolled
7569,2,12,1,10,1,12,1,22,27,5,5,0,0,0,1,0,0,48,0,0,6,14,6,11.33333333,0,0,6,11,5,12.4,0,15.5,2.8,-4.06,Dropout
6791,1,12,1,14,1,1,1,19,24,1,1,0,0,0,1,0,0,25,0,0,5,6,1,11,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
1625,2,12,1,12,1,1,1,13,27,7,7,0,0,0,1,0,1,32,0,0,8,9,7,12.75714286,0,0,8,9,7,12.75714286,0,12.7,3.7,-1.7,Graduate
6430,1,1,1,15,1,1,1,22,27,10,8,0,0,0,1,0,1,18,0,0,6,6,6,14.5,0,0,6,6,6,14.66666667,0,16.2,0.3,-0.92,Graduate
2101,1,15,1,3,0,14,1,1,3,5,7,0,0,1,1,0,0,20,0,3,6,6,6,13.83333333,0,2,6,7,6,14.57142857,0,12.4,0.5,1.79,Graduate
9645,1,1,1,9,1,1,1,13,27,10,8,1,0,0,1,0,0,20,0,0,5,8,4,11.25,0,0,5,7,5,10.4,0,7.6,2.6,0.32,Graduate
6528,1,1,1,2,1,1,1,22,27,10,4,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Dropout
2671,1,1,3,12,1,1,1,1,1,5,5,1,0,0,1,0,0,19,0,0,8,10,1,13.67,7,0,8,10,1,13.67,7,9.4,-0.8,-3.12,Enrolled
1903,1,12,1,17,0,7,1,22,24,12,12,1,0,0,1,0,0,39,0,0,5,9,0,0,0,0,5,5,2,12.5,0,7.6,2.6,0.32,Dropout
8073,1,1,1,8,1,1,1,6,6,1,5,1,0,1,1,0,0,29,0,0,5,10,1,13,4,0,5,14,0,0,8,10.8,1.4,1.74,Dropout
6334,1,12,1,17,0,1,1,22,27,7,7,0,0,1,1,0,0,36,0,0,5,5,0,0,0,0,5,5,0,0,0,12.7,3.7,-1.7,Dropout
8671,1,1,6,12,1,1,1,13,14,10,10,1,0,0,1,0,0,18,0,0,8,12,7,11.97142857,0,0,8,12,7,11.97142857,0,12.7,3.7,-1.7,Graduate
3539,2,12,1,3,0,9,1,19,24,1,1,0,0,0,1,0,0,51,0,0,6,12,0,0,0,1,6,11,0,0,1,7.6,2.6,0.32,Dropout
6687,1,14,1,15,1,1,9,19,24,12,12,0,0,1,1,0,0,23,1,0,6,11,1,16,0,0,6,8,4,12.25,0,7.6,2.6,0.32,Dropout
3804,1,15,1,6,1,1,1,17,8,7,7,1,0,0,1,0,0,21,0,0,6,0,0,0,0,0,6,0,0,0,0,10.8,1.4,1.74,Dropout
5104,1,14,5,16,1,1,1,19,24,1,1,1,0,0,0,0,0,28,0,0,6,9,4,12.75,1,0,5,5,0,0,5,9.4,-0.8,-3.12,Dropout
5705,2,12,1,17,0,1,1,22,27,10,4,0,0,0,1,0,0,34,0,0,5,9,4,11,0,0,5,10,4,10.75,1,7.6,2.6,0.32,Enrolled
9980,1,12,1,3,0,1,1,22,27,7,6,0,0,0,1,0,0,41,0,0,2,2,0,0,0,0,6,0,0,0,0,12.7,3.7,-1.7,Dropout
6273,4,12,1,3,0,3,1,22,27,10,10,0,0,0,1,0,1,43,0,0,6,7,5,12.2,0,0,6,6,6,12.33333333,0,9.4,-0.8,-3.12,Graduate
8545,2,12,2,13,1,1,19,1,3,10,3,1,0,0,1,0,0,28,1,0,7,9,7,12.42857143,0,0,8,8,8,12.3,0,12.4,0.5,1.79,Enrolled
1794,1,1,1,2,1,1,1,25,1,3,5,0,0,0,1,0,1,19,0,6,12,12,12,14.5,0,4,11,15,11,13.58333333,0,8.9,1.4,3.51,Graduate
7702,1,12,1,4,1,1,1,13,14,10,2,0,0,0,1,0,0,26,0,6,12,13,6,13,0,4,12,14,11,13.83333333,0,15.5,2.8,-4.06,Graduate
4190,1,1,4,12,1,1,1,4,3,3,4,1,0,0,1,0,0,18,0,0,7,7,7,11.71428571,0,0,8,8,8,12.75,0,12.4,0.5,1.79,Graduate
7476,2,12,1,16,1,1,1,22,14,10,6,0,0,0,1,0,0,45,0,0,7,12,4,10.25,0,0,7,10,3,13,0,11.1,0.6,2.02,Dropout
4769,1,15,1,16,1,14,1,3,27,3,8,0,0,0,1,0,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,Dropout
2591,1,8,6,14,1,1,1,4,1,4,11,0,0,0,1,0,0,20,0,0,6,9,6,12.375,0,0,6,7,6,13.14285714,0,11.1,0.6,2.02,Graduate
